Designator,Value,Package,Mid X,Mid Y,Rotation,Layer
"D78","APA102-2020","LED-APA102-2020",68.900000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",58.100000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",112.100000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",101.300000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",79.700000,-36.300000,-90.000000,top
"D78","APA102-2020","LED-APA102-2020",90.500000,-36.300000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",58.100000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",112.100000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",68.900000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",101.300000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",122.900000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",133.700000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",90.500000,-33.200000,-90.000000,top
"D79","APA102-2020","LED-APA102-2020",79.700000,-33.200000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",90.500000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",112.100000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",68.900000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",133.700000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",58.100000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",79.700000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",101.300000,-30.100000,-90.000000,top
"D80","APA102-2020","LED-APA102-2020",122.900000,-30.100000,-90.000000,top
